problem,trip_id,physical_vehicle_id,vehicle_type,arc_index,from_customer_id,to_customer_id,from_x_km,from_y_km,to_x_km,to_y_km,trip_depart_min,trip_return_min,trip_total_cost,trip_weight_kg,trip_distance_km,trip_max_late_min,visual_note
problem1,T0111,E1-009,E1,1,0,28,20.0,20.0,22.0320436347622,-20.5978136037632,1123.29519448642,1351.098271198995,89.02207051784605,1628.65575,122.6038152604192,0.0,straight_visit_order_link_not_road_geometry
problem1,T0111,E1-009,E1,2,28,0,22.0320436347622,-20.5978136037632,20.0,20.0,1123.29519448642,1351.098271198995,89.02207051784605,1628.65575,122.6038152604192,0.0,straight_visit_order_link_not_road_geometry
problem1,T0112,E1-008,E1,1,0,10,20.0,20.0,-5.87115512935265,-5.56732049906664,1143.3364872493255,1329.9081841555503,72.31414020206851,1879.9925,98.2773011746724,0.0,straight_visit_order_link_not_road_geometry
problem1,T0112,E1-008,E1,2,10,0,-5.87115512935265,-5.56732049906664,20.0,20.0,1143.3364872493255,1329.9081841555503,72.31414020206851,1879.9925,98.2773011746724,0.0,straight_visit_order_link_not_road_geometry
problem1,T0113,F1-011,F1,1,0,78,20.0,20.0,0.735897737284067,-11.817830191293,1132.066970562329,1397.932166398272,391.9397546414632,1882.391,145.0604655432062,0.0,straight_visit_order_link_not_road_geometry
problem1,T0113,F1-011,F1,2,78,0,0.735897737284067,-11.817830191293,20.0,20.0,1132.066970562329,1397.932166398272,391.9397546414632,1882.391,145.0604655432062,0.0,straight_visit_order_link_not_road_geometry
problem1,T0114,F1-010,F1,1,0,50,20.0,20.0,-19.4837889125212,-8.72892514392852,1135.3632530752932,1394.3166197880698,398.2585583179628,2650.770033333333,140.9824863605382,0.0,straight_visit_order_link_not_road_geometry
problem1,T0114,F1-010,F1,2,50,0,-19.4837889125212,-8.72892514392852,20.0,20.0,1135.3632530752932,1394.3166197880698,398.2585583179628,2650.770033333333,140.9824863605382,0.0,straight_visit_order_link_not_road_geometry
problem1,T0115,F1-019,F1,1,0,50,20.0,20.0,-19.4837889125212,-8.72892514392852,1118.167034321635,1377.1204010344115,398.2585583179628,2650.770033333333,140.9824863605382,0.0,straight_visit_order_link_not_road_geometry
problem1,T0115,F1-019,F1,2,50,0,-19.4837889125212,-8.72892514392852,20.0,20.0,1118.167034321635,1377.1204010344115,398.2585583179628,2650.770033333333,140.9824863605382,0.0,straight_visit_order_link_not_road_geometry
problem1,T0116,E1-007,E1,1,0,50,20.0,20.0,-19.4837889125212,-8.72892514392852,1155.813090000955,1414.7664567137317,122.34878261977988,2650.770033333333,140.9824863605382,17.289773357343392,straight_visit_order_link_not_road_geometry
problem1,T0116,E1-007,E1,2,50,0,-19.4837889125212,-8.72892514392852,20.0,20.0,1155.813090000955,1414.7664567137317,122.34878261977988,2650.770033333333,140.9824863605382,17.289773357343392,straight_visit_order_link_not_road_geometry
problem2,T0001,F1-001,F1,1,0,76,20.0,20.0,6.17248271231953,-11.9739943806008,480.0,834.1650037135203,731.2613473153018,2749.3837000000003,107.6250113151958,0.0,straight_visit_order_link_not_road_geometry
problem2,T0001,F1-001,F1,2,76,82,6.17248271231953,-11.9739943806008,14.5060829317191,-14.9096560728536,480.0,834.1650037135203,731.2613473153018,2749.3837000000003,107.6250113151958,0.0,straight_visit_order_link_not_road_geometry
problem2,T0001,F1-001,F1,3,82,0,14.5060829317191,-14.9096560728536,20.0,20.0,480.0,834.1650037135203,731.2613473153018,2749.3837000000003,107.6250113151958,0.0,straight_visit_order_link_not_road_geometry
problem2,T0002,F1-002,F1,1,0,66,20.0,20.0,10.9979131123698,-14.3764159181384,480.0,682.7209402766069,674.6077523023469,2791.0139,95.9412595017608,0.0,straight_visit_order_link_not_road_geometry
problem2,T0002,F1-002,F1,2,66,0,10.9979131123698,-14.3764159181384,20.0,20.0,480.0,682.7209402766069,674.6077523023469,2791.0139,95.9412595017608,0.0,straight_visit_order_link_not_road_geometry
problem2,T0003,E1-001,E1,1,0,16,20.0,20.0,14.450550964877,-8.76544029595808,480.0,882.0845716541821,551.2925450385917,1875.4747,163.31294493737846,0.0,straight_visit_order_link_not_road_geometry
problem2,T0003,E1-001,E1,2,16,35,14.450550964877,-8.76544029595808,-0.079057338447202,-32.911273246347,480.0,882.0845716541821,551.2925450385917,1875.4747,163.31294493737846,0.0,straight_visit_order_link_not_road_geometry
problem2,T0003,E1-001,E1,3,35,93,-0.079057338447202,-32.911273246347,0.746941949932783,-28.7424167151396,480.0,882.0845716541821,551.2925450385917,1875.4747,163.31294493737846,0.0,straight_visit_order_link_not_road_geometry
problem2,T0003,E1-001,E1,4,93,0,0.746941949932783,-28.7424167151396,20.0,20.0,480.0,882.0845716541821,551.2925450385917,1875.4747,163.31294493737846,0.0,straight_visit_order_link_not_road_geometry
problem2,T0004,E1-002,E1,1,0,37,20.0,20.0,35.9798551608321,-8.83484643633667,480.0,958.251817768308,585.2606567663462,2920.002633333333,161.6030023909068,0.0,straight_visit_order_link_not_road_geometry
problem2,T0004,E1-002,E1,2,37,56,35.9798551608321,-8.83484643633667,30.9734492073973,-24.4269327966448,480.0,958.251817768308,585.2606567663462,2920.002633333333,161.6030023909068,0.0,straight_visit_order_link_not_road_geometry
problem2,T0004,E1-002,E1,3,56,0,30.9734492073973,-24.4269327966448,20.0,20.0,480.0,958.251817768308,585.2606567663462,2920.002633333333,161.6030023909068,0.0,straight_visit_order_link_not_road_geometry
problem2,T0005,E1-003,E1,1,0,79,20.0,20.0,6.48665021130649,-18.7369565714111,480.0,787.3946028347746,494.42725541567535,2908.9603,116.11535894605048,0.0,straight_visit_order_link_not_road_geometry
problem2,T0005,E1-003,E1,2,79,85,6.48665021130649,-18.7369565714111,5.2885051532574,-10.610672970256,480.0,787.3946028347746,494.42725541567535,2908.9603,116.11535894605048,0.0,straight_visit_order_link_not_road_geometry
problem2,T0005,E1-003,E1,3,85,0,5.2885051532574,-10.610672970256,20.0,20.0,480.0,787.3946028347746,494.42725541567535,2908.9603,116.11535894605048,0.0,straight_visit_order_link_not_road_geometry
problem2,T0006,F1-003,F1,1,0,88,20.0,20.0,10.1634114043108,23.9868549043046,586.0795681295833,709.8835984950197,531.4448773746466,2556.258,45.5776524614206,0.0,straight_visit_order_link_not_road_geometry
problem2,T0006,F1-003,F1,2,88,60,10.1634114043108,23.9868549043046,14.512163776104,29.3929978248616,586.0795681295833,709.8835984950197,531.4448773746466,2556.258,45.5776524614206,0.0,straight_visit_order_link_not_road_geometry
problem2,T0006,F1-003,F1,3,60,0,14.512163776104,29.3929978248616,20.0,20.0,586.0795681295833,709.8835984950197,531.4448773746466,2556.258,45.5776524614206,0.0,straight_visit_order_link_not_road_geometry
problem2,T0007,E1-004,E1,1,0,9,20.0,20.0,4.21284964345134,7.3870741887538,559.9747779457219,706.3464060817935,461.62880509187926,2506.7093,80.8598259867192,0.0,straight_visit_order_link_not_road_geometry
problem2,T0007,E1-004,E1,2,9,0,4.21284964345134,7.3870741887538,20.0,20.0,559.9747779457219,706.3464060817935,461.62880509187926,2506.7093,80.8598259867192,0.0,straight_visit_order_link_not_road_geometry
problem2,T0008,F1-004,F1,1,0,86,20.0,20.0,22.2501851106262,3.36277307745693,573.7614311940539,947.9889121327144,696.3015448856719,2736.112666666667,78.0035579842412,0.0,straight_visit_order_link_not_road_geometry
problem2,T0008,F1-004,F1,2,86,57,22.2501851106262,3.36277307745693,35.8691630924626,6.80594557114049,573.7614311940539,947.9889121327144,696.3015448856719,2736.112666666667,78.0035579842412,0.0,straight_visit_order_link_not_road_geometry
problem2,T0008,F1-004,F1,3,57,0,35.8691630924626,6.80594557114049,20.0,20.0,573.7614311940539,947.9889121327144,696.3015448856719,2736.112666666667,78.0035579842412,0.0,straight_visit_order_link_not_road_geometry
problem2,T0009,E1-005,E1,1,0,42,20.0,20.0,-7.97960536037818,-18.8049073592717,541.0761122960852,1050.851421262499,592.5242532173203,2458.3018666666667,163.3470127172228,0.0,straight_visit_order_link_not_road_geometry
problem2,T0009,E1-005,E1,2,42,95,-7.97960536037818,-18.8049073592717,-6.22843376493341,-26.8257702440231,541.0761122960852,1050.851421262499,592.5242532173203,2458.3018666666667,163.3470127172228,0.0,straight_visit_order_link_not_road_geometry
problem2,T0009,E1-005,E1,3,95,3,-6.22843376493341,-26.8257702440231,-2.7926750198023,-7.07070496926335,541.0761122960852,1050.851421262499,592.5242532173203,2458.3018666666667,163.3470127172228,0.0,straight_visit_order_link_not_road_geometry
problem2,T0009,E1-005,E1,4,3,0,-2.7926750198023,-7.07070496926335,20.0,20.0,541.0761122960852,1050.851421262499,592.5242532173203,2458.3018666666667,163.3470127172228,0.0,straight_visit_order_link_not_road_geometry
problem2,T0010,E1-006,E1,1,0,42,20.0,20.0,-7.97960536037818,-18.8049073592717,541.0761122960852,811.4797502010822,498.2555465442667,2641.2003666666665,127.52201960243892,0.0,straight_visit_order_link_not_road_geometry
problem2,T0010,E1-006,E1,2,42,33,-7.97960536037818,-18.8049073592717,-8.66244194564893,-13.7461263895102,541.0761122960852,811.4797502010822,498.2555465442667,2641.2003666666665,127.52201960243892,0.0,straight_visit_order_link_not_road_geometry
problem2,T0010,E1-006,E1,3,33,0,-8.66244194564893,-13.7461263895102,20.0,20.0,541.0761122960852,811.4797502010822,498.2555465442667,2641.2003666666665,127.52201960243892,0.0,straight_visit_order_link_not_road_geometry
problem2,T0011,F1-005,F1,1,0,42,20.0,20.0,-7.97960536037818,-18.8049073592717,541.0761122960852,796.0884446659403,742.7026786878168,2113.9337666666665,125.1363663342164,0.0,straight_visit_order_link_not_road_geometry
problem2,T0011,F1-005,F1,2,42,0,-7.97960536037818,-18.8049073592717,20.0,20.0,541.0761122960852,796.0884446659403,742.7026786878168,2113.9337666666665,125.1363663342164,0.0,straight_visit_order_link_not_road_geometry
problem2,T0012,F1-006,F1,1,0,60,20.0,20.0,14.512163776104,29.3929978248616,594.7876041811693,674.1425279316762,502.40759033557424,2476.6573,36.748182959378,0.0,straight_visit_order_link_not_road_geometry
problem2,T0012,F1-006,F1,2,60,0,14.512163776104,29.3929978248616,20.0,20.0,594.7876041811693,674.1425279316762,502.40759033557424,2476.6573,36.748182959378,0.0,straight_visit_order_link_not_road_geometry
problem2,T0013,F1-007,F1,1,0,60,20.0,20.0,14.512163776104,29.3929978248616,594.7876041811693,674.1425279316762,502.40759033557424,2476.6573,36.748182959378,0.0,straight_visit_order_link_not_road_geometry
problem2,T0013,F1-007,F1,2,60,0,14.512163776104,29.3929978248616,20.0,20.0,594.7876041811693,674.1425279316762,502.40759033557424,2476.6573,36.748182959378,0.0,straight_visit_order_link_not_road_geometry
problem2,T0014,F1-008,F1,1,0,60,20.0,20.0,14.512163776104,29.3929978248616,594.7876041811693,674.1425279316762,502.40759033557424,2476.6573,36.748182959378,0.0,straight_visit_order_link_not_road_geometry
problem2,T0014,F1-008,F1,2,60,0,14.512163776104,29.3929978248616,20.0,20.0,594.7876041811693,674.1425279316762,502.40759033557424,2476.6573,36.748182959378,0.0,straight_visit_order_link_not_road_geometry
problem2,T0015,E1-007,E1,1,0,38,20.0,20.0,-19.8657669761891,8.2450917570308,543.4986512331809,1029.8632469516947,590.7692416573484,2916.35995,139.9558557061306,0.0,straight_visit_order_link_not_road_geometry
problem2,T0015,E1-007,E1,2,38,36,-19.8657669761891,8.2450917570308,-27.7413684328977,15.6205382398009,543.4986512331809,1029.8632469516947,590.7692416573484,2916.35995,139.9558557061306,0.0,straight_visit_order_link_not_road_geometry
problem2,T0015,E1-007,E1,3,36,0,-27.7413684328977,15.6205382398009,20.0,20.0,543.4986512331809,1029.8632469516947,590.7692416573484,2916.35995,139.9558557061306,0.0,straight_visit_order_link_not_road_geometry
problem2,T0016,E1-008,E1,1,0,8,20.0,20.0,2.31778195492727,3.18321046881879,595.5326058531044,786.4420776911993,451.7463764334933,2937.388405,66.0548965441108,0.0,straight_visit_order_link_not_road_geometry
problem2,T0016,E1-008,E1,2,8,0,2.31778195492727,3.18321046881879,20.0,20.0,595.5326058531044,786.4420776911993,451.7463764334933,2937.388405,66.0548965441108,0.0,straight_visit_order_link_not_road_geometry
problem2,T0017,E1-009,E1,1,0,8,20.0,20.0,2.31778195492727,3.18321046881879,595.5326058531044,786.4420776911993,451.7463764334933,2937.388405,66.0548965441108,0.0,straight_visit_order_link_not_road_geometry
problem2,T0017,E1-009,E1,2,8,0,2.31778195492727,3.18321046881879,20.0,20.0,595.5326058531044,786.4420776911993,451.7463764334933,2937.388405,66.0548965441108,0.0,straight_visit_order_link_not_road_geometry
problem2,T0018,E1-010,E1,1,0,8,20.0,20.0,2.31778195492727,3.18321046881879,595.5326058531044,786.4420776911993,451.7463764334933,2937.388405,66.0548965441108,0.0,straight_visit_order_link_not_road_geometry
problem2,T0018,E1-010,E1,2,8,0,2.31778195492727,3.18321046881879,20.0,20.0,595.5326058531044,786.4420776911993,451.7463764334933,2937.388405,66.0548965441108,0.0,straight_visit_order_link_not_road_geometry
problem2,T0019,E1-004,E1,1,0,8,20.0,20.0,2.31778195492727,3.18321046881879,706.3464060817935,858.6164298779064,131.70476853576804,2937.388405,66.0548965441108,95.78194712341588,straight_visit_order_link_not_road_geometry
problem2,T0019,E1-004,E1,2,8,0,2.31778195492727,3.18321046881879,20.0,20.0,706.3464060817935,858.6164298779064,131.70476853576804,2937.388405,66.0548965441108,95.78194712341588,straight_visit_order_link_not_road_geometry
problem2,T0020,F1-009,F1,1,0,46,20.0,20.0,-3.94895297178467,-34.8007269144264,575.3510717494449,835.144407454895,747.8713729694097,1659.91985,130.3961910751898,0.0,straight_visit_order_link_not_road_geometry
problem2,T0020,F1-009,F1,2,46,0,-3.94895297178467,-34.8007269144264,20.0,20.0,575.3510717494449,835.144407454895,747.8713729694097,1659.91985,130.3961910751898,0.0,straight_visit_order_link_not_road_geometry
problem2,T0021,F1-010,F1,1,0,46,20.0,20.0,-3.94895297178467,-34.8007269144264,575.3510717494449,835.144407454895,747.8713729694097,1659.91985,130.3961910751898,0.0,straight_visit_order_link_not_road_geometry
problem2,T0021,F1-010,F1,2,46,0,-3.94895297178467,-34.8007269144264,20.0,20.0,575.3510717494449,835.144407454895,747.8713729694097,1659.91985,130.3961910751898,0.0,straight_visit_order_link_not_road_geometry
problem2,T0022,F1-011,F1,1,0,59,20.0,20.0,-32.4103858046121,-2.65068011202597,558.9577470962598,853.9898116740837,868.7390144994952,2935.7956,164.154552852561,0.0,straight_visit_order_link_not_road_geometry
problem2,T0022,F1-011,F1,2,59,0,-32.4103858046121,-2.65068011202597,20.0,20.0,558.9577470962598,853.9898116740837,868.7390144994952,2935.7956,164.154552852561,0.0,straight_visit_order_link_not_road_geometry
problem2,T0023,F1-012,F1,1,0,59,20.0,20.0,-32.4103858046121,-2.65068011202597,558.9577470962598,853.9898116740837,868.7390144994952,2935.7956,164.154552852561,0.0,straight_visit_order_link_not_road_geometry
problem2,T0023,F1-012,F1,2,59,0,-32.4103858046121,-2.65068011202597,20.0,20.0,558.9577470962598,853.9898116740837,868.7390144994952,2935.7956,164.154552852561,0.0,straight_visit_order_link_not_road_geometry
problem2,T0024,F1-013,F1,1,0,59,20.0,20.0,-32.4103858046121,-2.65068011202597,558.9577470962598,853.9898116740837,868.7390144994952,2935.7956,164.154552852561,0.0,straight_visit_order_link_not_road_geometry
problem2,T0024,F1-013,F1,2,59,0,-32.4103858046121,-2.65068011202597,20.0,20.0,558.9577470962598,853.9898116740837,868.7390144994952,2935.7956,164.154552852561,0.0,straight_visit_order_link_not_road_geometry
problem2,T0025,F1-014,F1,1,0,87,20.0,20.0,-5.07881748714319,-34.9821210394225,547.6144862453673,1350.513396216099,1122.842833939594,2905.6583,191.46549396694655,31.59558422860732,straight_visit_order_link_not_road_geometry
problem2,T0025,F1-014,F1,2,87,77,-5.07881748714319,-34.9821210394225,-8.90340842896458,-33.0969833073601,547.6144862453673,1350.513396216099,1122.842833939594,2905.6583,191.46549396694655,31.59558422860732,straight_visit_order_link_not_road_geometry
problem2,T0025,F1-014,F1,3,77,98,-8.90340842896458,-33.0969833073601,-19.3415293006296,-35.0080570685232,547.6144862453673,1350.513396216099,1122.842833939594,2905.6583,191.46549396694655,31.59558422860732,straight_visit_order_link_not_road_geometry
problem2,T0025,F1-014,F1,4,98,5,-19.3415293006296,-35.0080570685232,-7.58608040355909,-3.95143072486639,547.6144862453673,1350.513396216099,1122.842833939594,2905.6583,191.46549396694655,31.59558422860732,straight_visit_order_link_not_road_geometry
problem2,T0025,F1-014,F1,5,5,0,-7.58608040355909,-3.95143072486639,20.0,20.0,547.6144862453673,1350.513396216099,1122.842833939594,2905.6583,191.46549396694655,31.59558422860732,straight_visit_order_link_not_road_geometry
problem2,T0026,E1-008,E1,1,0,11,20.0,20.0,0.52184375622088,-2.3827701607119,786.4420776911993,1223.8881283407438,250.1023064794063,2942.33215,171.1659153953714,78.70232801541738,straight_visit_order_link_not_road_geometry
problem2,T0026,E1-008,E1,2,11,27,0.52184375622088,-2.3827701607119,-0.948882982472617,-27.1587227180418,786.4420776911993,1223.8881283407438,250.1023064794063,2942.33215,171.1659153953714,78.70232801541738,straight_visit_order_link_not_road_geometry
problem2,T0026,E1-008,E1,3,27,0,-0.948882982472617,-27.1587227180418,20.0,20.0,786.4420776911993,1223.8881283407438,250.1023064794063,2942.33215,171.1659153953714,78.70232801541738,straight_visit_order_link_not_road_geometry
problem2,T0027,F1-002,F1,1,0,30,20.0,20.0,16.0800764301466,7.04621833529546,682.7209402766069,1336.9325979179714,459.7753608197918,2234.723,127.58629079717949,0.0,straight_visit_order_link_not_road_geometry
problem2,T0027,F1-002,F1,2,30,97,16.0800764301466,7.04621833529546,7.2247850453069,-12.1653024302337,682.7209402766069,1336.9325979179714,459.7753608197918,2234.723,127.58629079717949,0.0,straight_visit_order_link_not_road_geometry
problem2,T0027,F1-002,F1,3,97,78,7.2247850453069,-12.1653024302337,0.735897737284067,-11.817830191293,682.7209402766069,1336.9325979179714,459.7753608197918,2234.723,127.58629079717949,0.0,straight_visit_order_link_not_road_geometry
problem2,T0027,F1-002,F1,4,78,0,0.735897737284067,-11.817830191293,20.0,20.0,682.7209402766069,1336.9325979179714,459.7753608197918,2234.723,127.58629079717949,0.0,straight_visit_order_link_not_road_geometry
problem2,T0028,F1-015,F1,1,0,70,20.0,20.0,-12.9249626484284,-33.6033227158668,480.0,890.3142813899766,1019.944438264063,2846.5115,212.8729960144284,0.0,straight_visit_order_link_not_road_geometry
problem2,T0028,F1-015,F1,2,70,94,-12.9249626484284,-33.6033227158668,21.835155243347,-28.7650388212301,480.0,890.3142813899766,1019.944438264063,2846.5115,212.8729960144284,0.0,straight_visit_order_link_not_road_geometry
problem2,T0028,F1-015,F1,3,94,0,21.835155243347,-28.7650388212301,20.0,20.0,480.0,890.3142813899766,1019.944438264063,2846.5115,212.8729960144284,0.0,straight_visit_order_link_not_road_geometry
problem2,T0029,F1-016,F1,1,0,70,20.0,20.0,-12.9249626484284,-33.6033227158668,480.0,900.4201238829876,1084.127271710044,2837.3255,240.481206424296,0.0,straight_visit_order_link_not_road_geometry
problem2,T0029,F1-016,F1,2,70,0,-12.9249626484284,-33.6033227158668,20.0,20.0,480.0,900.4201238829876,1084.127271710044,2837.3255,240.481206424296,0.0,straight_visit_order_link_not_road_geometry
problem2,T0030,E1-009,E1,1,0,6,20.0,20.0,-4.66159864091412,-7.50935781984783,786.4420776911993,894.6260939697497,104.053886024825,2236.8216,81.2762683367306,51.53408583047451,straight_visit_order_link_not_road_geometry
problem2,T0030,E1-009,E1,2,6,0,-4.66159864091412,-7.50935781984783,20.0,20.0,786.4420776911993,894.6260939697497,104.053886024825,2236.8216,81.2762683367306,51.53408583047451,straight_visit_order_link_not_road_geometry
problem2,T0031,E1-010,E1,1,0,6,20.0,20.0,-4.66159864091412,-7.50935781984783,786.4420776911993,894.6260939697497,104.053886024825,2236.8216,81.2762683367306,51.53408583047451,straight_visit_order_link_not_road_geometry
problem2,T0031,E1-010,E1,2,6,0,-4.66159864091412,-7.50935781984783,20.0,20.0,786.4420776911993,894.6260939697497,104.053886024825,2236.8216,81.2762683367306,51.53408583047451,straight_visit_order_link_not_road_geometry
problem2,T0032,E1-003,E1,1,0,13,20.0,20.0,1.95141807684275,8.96083447171654,787.3946028347746,1075.996225267736,166.23308215775415,2778.5495333333333,160.8881918970892,46.35683155846243,straight_visit_order_link_not_road_geometry
problem2,T0032,E1-003,E1,2,13,52,1.95141807684275,8.96083447171654,-9.42229186702531,-18.809064939498,787.3946028347746,1075.996225267736,166.23308215775415,2778.5495333333333,160.8881918970892,46.35683155846243,straight_visit_order_link_not_road_geometry
problem2,T0032,E1-003,E1,3,52,0,-9.42229186702531,-18.809064939498,20.0,20.0,787.3946028347746,1075.996225267736,166.23308215775415,2778.5495333333333,160.8881918970892,46.35683155846243,straight_visit_order_link_not_road_geometry
problem2,T0033,F1-006,F1,1,0,61,20.0,20.0,7.25597388908157,-33.7475199378438,674.1425279316762,897.4225143388865,310.27860080586487,2004.6885,113.846992569318,0.0,straight_visit_order_link_not_road_geometry
problem2,T0033,F1-006,F1,2,61,0,7.25597388908157,-33.7475199378438,20.0,20.0,674.1425279316762,897.4225143388865,310.27860080586487,2004.6885,113.846992569318,0.0,straight_visit_order_link_not_road_geometry
problem2,T0034,F1-007,F1,1,0,61,20.0,20.0,7.25597388908157,-33.7475199378438,674.1425279316762,897.4225143388865,310.27860080586487,2004.6885,113.846992569318,0.0,straight_visit_order_link_not_road_geometry
problem2,T0034,F1-007,F1,2,61,0,7.25597388908157,-33.7475199378438,20.0,20.0,674.1425279316762,897.4225143388865,310.27860080586487,2004.6885,113.846992569318,0.0,straight_visit_order_link_not_road_geometry
problem2,T0035,F1-008,F1,1,0,61,20.0,20.0,7.25597388908157,-33.7475199378438,674.1425279316762,897.4225143388865,310.27860080586487,2004.6885,113.846992569318,0.0,straight_visit_order_link_not_road_geometry
problem2,T0035,F1-008,F1,2,61,0,7.25597388908157,-33.7475199378438,20.0,20.0,674.1425279316762,897.4225143388865,310.27860080586487,2004.6885,113.846992569318,0.0,straight_visit_order_link_not_road_geometry
problem2,T0036,F1-003,F1,1,0,41,20.0,20.0,-6.39184845369064,38.866308384005,709.8835984950197,914.2402052955052,317.74037496770194,2786.4185,112.0207333701614,0.0,straight_visit_order_link_not_road_geometry
problem2,T0036,F1-003,F1,2,41,0,-6.39184845369064,38.866308384005,20.0,20.0,709.8835984950197,914.2402052955052,317.74037496770194,2786.4185,112.0207333701614,0.0,straight_visit_order_link_not_road_geometry
problem2,T0037,E1-006,E1,1,0,7,20.0,20.0,-8.50508883064982,3.40488850459411,811.4797502010822,1003.8180066174972,120.4331820723141,2487.7442666666666,124.4054541356592,30.96914665804013,straight_visit_order_link_not_road_geometry
problem2,T0037,E1-006,E1,2,7,0,-8.50508883064982,3.40488850459411,20.0,20.0,811.4797502010822,1003.8180066174972,120.4331820723141,2487.7442666666666,124.4054541356592,30.96914665804013,straight_visit_order_link_not_road_geometry
problem2,T0038,E1-004,E1,1,0,7,20.0,20.0,-8.50508883064982,3.40488850459411,858.6164298779064,1066.209486451632,171.87961649227157,2487.7442666666666,124.4054541356592,92.78113548920908,straight_visit_order_link_not_road_geometry
problem2,T0038,E1-004,E1,2,7,0,-8.50508883064982,3.40488850459411,20.0,20.0,858.6164298779064,1066.209486451632,171.87961649227157,2487.7442666666666,124.4054541356592,92.78113548920908,straight_visit_order_link_not_road_geometry
problem2,T0039,E1-001,E1,1,0,7,20.0,20.0,-8.50508883064982,3.40488850459411,882.0845716541821,1177.7689039661946,224.3888625656641,2558.1792666666665,156.79570646545028,129.44182024141378,straight_visit_order_link_not_road_geometry
problem2,T0039,E1-001,E1,2,7,91,-8.50508883064982,3.40488850459411,-5.63196878175453,-30.3321609421464,882.0845716541821,1177.7689039661946,224.3888625656641,2558.1792666666665,156.79570646545028,129.44182024141378,straight_visit_order_link_not_road_geometry
problem2,T0039,E1-001,E1,3,91,0,-5.63196878175453,-30.3321609421464,20.0,20.0,882.0845716541821,1177.7689039661946,224.3888625656641,2558.1792666666665,156.79570646545028,129.44182024141378,straight_visit_order_link_not_road_geometry
problem2,T0040,F1-005,F1,1,0,49,20.0,20.0,30.4883697362318,13.04953073461,796.0884446659403,852.3878074280514,90.05533321131998,2243.418,33.455912679079,0.0,straight_visit_order_link_not_road_geometry
problem2,T0040,F1-005,F1,2,49,0,30.4883697362318,13.04953073461,20.0,20.0,796.0884446659403,852.3878074280514,90.05533321131998,2243.418,33.455912679079,0.0,straight_visit_order_link_not_road_geometry
problem2,T0041,F1-017,F1,1,0,49,20.0,20.0,30.4883697362318,13.04953073461,711.4410836354723,824.1496813810555,495.81194227037406,2243.418,33.455912679079,0.0,straight_visit_order_link_not_road_geometry
problem2,T0041,F1-017,F1,2,49,0,30.4883697362318,13.04953073461,20.0,20.0,711.4410836354723,824.1496813810555,495.81194227037406,2243.418,33.455912679079,0.0,straight_visit_order_link_not_road_geometry
problem2,T0042,F1-018,F1,1,0,32,20.0,20.0,0.323325874270734,-37.5736956858047,583.762886451058,1222.890636913119,1057.3907895475877,2915.2203,202.1611870628801,0.0,straight_visit_order_link_not_road_geometry
problem2,T0042,F1-018,F1,2,32,54,0.323325874270734,-37.5736956858047,-7.26957106603941,-30.7450666987351,583.762886451058,1222.890636913119,1057.3907895475877,2915.2203,202.1611870628801,0.0,straight_visit_order_link_not_road_geometry
problem2,T0042,F1-018,F1,3,54,0,-7.26957106603941,-30.7450666987351,20.0,20.0,583.762886451058,1222.890636913119,1057.3907895475877,2915.2203,202.1611870628801,0.0,straight_visit_order_link_not_road_geometry
problem2,T0043,F1-019,F1,1,0,74,20.0,20.0,-14.4202892616212,0.438615616091085,620.512635389442,882.4313328610082,756.8954126477404,1862.9861,131.671756907125,0.0,straight_visit_order_link_not_road_geometry
problem2,T0043,F1-019,F1,2,74,0,-14.4202892616212,0.438615616091085,20.0,20.0,620.512635389442,882.4313328610082,756.8954126477404,1862.9861,131.671756907125,0.0,straight_visit_order_link_not_road_geometry
problem2,T0044,F1-020,F1,1,0,74,20.0,20.0,-14.4202892616212,0.438615616091085,620.512635389442,882.4313328610082,756.8954126477404,1862.9861,131.671756907125,0.0,straight_visit_order_link_not_road_geometry
problem2,T0044,F1-020,F1,2,74,0,-14.4202892616212,0.438615616091085,20.0,20.0,620.512635389442,882.4313328610082,756.8954126477404,1862.9861,131.671756907125,0.0,straight_visit_order_link_not_road_geometry
problem2,T0045,F1-021,F1,1,0,73,20.0,20.0,-19.079563342021,3.11570859008743,626.039385461931,901.3956427866566,819.8601086372225,2996.466,145.4268584882548,0.0,straight_visit_order_link_not_road_geometry
problem2,T0045,F1-021,F1,2,73,0,-19.079563342021,3.11570859008743,20.0,20.0,626.039385461931,901.3956427866566,819.8601086372225,2996.466,145.4268584882548,0.0,straight_visit_order_link_not_road_geometry
problem2,T0046,F1-011,F1,1,0,83,20.0,20.0,17.5691594969999,23.7073613386205,853.9898116740837,1305.6121059993168,450.9640829682501,2966.7158,147.4181406640035,0.0,straight_visit_order_link_not_road_geometry
problem2,T0046,F1-011,F1,2,83,80,17.5691594969999,23.7073613386205,-16.1633724807616,17.956024307724,853.9898116740837,1305.6121059993168,450.9640829682501,2966.7158,147.4181406640035,0.0,straight_visit_order_link_not_road_geometry
problem2,T0046,F1-011,F1,3,80,71,-16.1633724807616,17.956024307724,-21.4142706428761,-0.0177783553764303,853.9898116740837,1305.6121059993168,450.9640829682501,2966.7158,147.4181406640035,0.0,straight_visit_order_link_not_road_geometry
problem2,T0046,F1-011,F1,4,71,0,-21.4142706428761,-0.0177783553764303,20.0,20.0,853.9898116740837,1305.6121059993168,450.9640829682501,2966.7158,147.4181406640035,0.0,straight_visit_order_link_not_road_geometry
